Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_dsa,β1_dsa,β2_dsa,β3_dsa,tau0_dsa,tau1_dsa,residual_dsa
12/29/23,5.6,5.59,5.4,5.41,5.26,4.79,4.23,4.01,3.84,3.88,3.88,4.2,4.03,0.12682015017509413,-0.08040821457540992,-0.1461469740645323,0.031603628546795465,238.75204719185007,1.0260588776848771,0.01391320691206541
12/28/23,5.57,5.55,5.45,5.42,5.28,4.82,4.26,4.02,3.83,3.84,3.84,4.14,3.98,0.12734040490779225,-0.0810846402187167,-0.14802940608304654,0.03212575974961286,240.60252300012127,1.1068583159630376,0.013849802740386063
12/27/23,5.55,5.53,5.44,5.42,5.26,4.79,4.2,3.97,3.78,3.81,3.79,4.1,3.95,0.1202411662004032,-0.07405948828395365,-0.1412790873607,0.03183168810139711,222.5437520781461,1.1166284278764733,0.013597364483765136
12/26/23,5.53,5.52,5.45,5.44,5.28,4.83,4.26,4.05,3.89,3.91,3.89,4.2,4.04,0.6662173136784956,-0.6265083086824933,-0.66105713333884,0.05690051931901979,1669.7943709411438,1.3234822356482212,0.014017197021467967
12/22/23,5.54,5.52,5.44,5.45,5.31,4.82,4.31,4.04,3.87,3.92,3.9,4.21,4.05,0.15969806332775627,-0.11460054892841082,-0.17742169930443807,0.03408075863736157,332.8920520257484,1.187895285682616,0.014078218554546426
12/21/23,5.54,5.53,5.42,5.45,5.31,4.84,4.33,4.06,3.87,3.91,3.89,4.19,4.03,0.14219604478387687,-0.09626122841509527,-0.16165222125900092,0.03255416578291784,280.5293198368429,1.17415714393747,0.014073489940578334
12/20/23,5.5,5.49,5.44,5.45,5.33,4.88,4.34,4.06,3.86,3.88,3.86,4.17,3.98,0.15057586377181814,-0.10506000037750884,-0.17128131087961768,0.033534447316811364,302.3819312663285,1.2779236985782387,0.01400114533698663
12/19/23,5.51,5.51,5.43,5.45,5.35,4.93,4.41,4.15,3.94,3.96,3.93,4.23,4.03,0.4771656491270311,-0.43594187394533757,-0.4867170569554444,0.05099494183147221,1156.5277493520368,1.410733934590992,0.014366530266816358
12/18/23,5.52,5.52,5.46,5.47,5.36,4.95,4.43,4.15,3.94,3.97,3.95,4.23,4.05,0.5074233406506878,-0.46621654585667593,-0.516436113020768,0.051646596525350995,1226.7720798010378,1.4248581869206958,0.014482131734623479
12/15/23,5.54,5.54,5.44,5.47,5.33,4.95,4.44,4.13,3.91,3.94,3.91,4.19,4.0,0.4625795318175404,-0.42123471836632753,-0.47654295267953456,0.051309552011197766,1114.74139682117,1.375477483223378,0.01435276034369027
12/14/23,5.54,5.54,5.43,5.45,5.31,4.9,4.37,4.09,3.9,3.93,3.92,4.21,4.03,0.5984942094397778,-0.5579020977534108,-0.6054178654381895,0.05389353462153569,1436.7154933250615,1.3415274123227474,0.014233423318722713
12/13/23,5.52,5.52,5.44,5.45,5.33,4.94,4.46,4.18,4.0,4.04,4.04,4.36,4.19,0.5811114503412372,-0.5396745750025074,-0.5783350378123119,0.05039288521378782,1412.9531546366513,1.3743236061587907,0.014763147275510834
12/12/23,5.53,5.53,5.46,5.48,5.41,5.14,4.73,4.42,4.23,4.24,4.2,4.48,4.3,0.2631174923912958,-0.2175665172518493,-0.273825263308928,0.036057925509815236,582.4016067070315,1.4603405074410252,0.01588645086807589
12/11/23,5.55,5.54,5.47,5.48,5.4,5.14,4.71,4.42,4.25,4.27,4.23,4.51,4.32,0.29686139611329215,-0.2515470047940193,-0.30624326952922365,0.03733899062314609,659.4098923600003,1.4113673652836565,0.01597732951348336
12/8/23,5.54,5.53,5.44,5.49,5.39,5.13,4.71,4.45,4.24,4.28,4.23,4.49,4.31,0.27711533317494363,-0.23164052555393538,-0.2866300952786644,0.036404930835288146,616.8347524524925,1.41825218337374,0.015933550757557653
12/7/23,5.53,5.54,5.44,5.47,5.36,5.05,4.58,4.31,4.11,4.16,4.14,4.42,4.25,0.4089741690407822,-0.36552841312082496,-0.41647921739317945,0.04343524555805478,949.3763725652381,1.3861015724163785,0.01534813591181491
12/6/23,5.54,5.5,5.45,5.47,5.38,5.07,4.6,4.33,4.12,4.16,4.12,4.4,4.22,0.33947364393676915,-0.2954711810180868,-0.3505643402419248,0.04117586341202545,782.7015009862337,1.4168884500937236,0.015352435550192875
12/5/23,5.54,5.51,5.45,5.46,5.37,5.06,4.57,4.33,4.14,4.2,4.18,4.48,4.3,0.43038544478647617,-0.38690457158792046,-0.4335792852014733,0.043154012792235505,1005.5168691001053,1.3928260608662089,0.015497550692132276
12/4/23,5.55,5.53,5.46,5.47,5.41,5.1,4.64,4.4,4.23,4.3,4.28,4.61,4.43,0.43772933605193454,-0.39358380855536224,-0.43444249267009005,0.04121906024557104,1027.319883817388,1.4081154486588885,0.016053440705526258
12/1/23,5.55,5.53,5.43,5.45,5.33,5.05,4.56,4.31,4.14,4.22,4.22,4.58,4.4,0.545779458140918,-0.5027435789255854,-0.5360889435364711,0.04478651407387309,1298.1890711156752,1.3296617527900532,0.015613420206506157
11/30/23,5.56,5.54,5.45,5.49,5.38,5.16,4.73,4.48,4.31,4.38,4.37,4.72,4.54,0.3834499442396341,-0.33821336215636133,-0.37908188036784424,0.03736823346722645,884.2575079753569,1.3708551542553575,0.016536729485912626
11/29/23,5.53,5.52,5.45,5.48,5.38,5.12,4.64,4.4,4.22,4.28,4.27,4.62,4.44,0.4434151359044496,-0.3993688704259996,-0.4391489721961831,0.04115055433668012,1040.8515800729874,1.433591220425186,0.016013491847815305
11/28/23,5.53,5.53,5.47,5.45,5.42,5.21,4.73,4.49,4.29,4.36,4.34,4.7,4.52,0.36569620430398003,-0.3203781002353107,-0.36436354707803537,0.0366342551420531,835.1716721201565,1.479182326801805,0.016495889493557528
11/27/23,5.54,5.54,5.49,5.47,5.45,5.24,4.84,4.6,4.38,4.43,4.39,4.72,4.53,0.2790751313028647,-0.23251457130793501,-0.2807532644948447,0.03302225012232822,616.5360726277781,1.5268573352629156,0.016904771816031366
11/24/23,5.55,5.56,5.54,5.48,5.45,5.27,4.92,4.67,4.49,4.51,4.47,4.79,4.6,0.28348993444232595,-0.2364379555329339,-0.28230563732480196,0.032243798720973244,622.7043990509621,1.5281713411928242,0.017389749973516708
11/22/23,5.54,5.55,5.54,5.47,5.42,5.26,4.89,4.62,4.44,4.46,4.42,4.73,4.55,0.27386738467408345,-0.22703920999368243,-0.2749884390213043,0.03267442071774525,600.3875298991329,1.5029784292537678,0.01709491969670017
11/21/23,5.52,5.54,5.53,5.45,5.42,5.24,4.86,4.6,4.41,4.44,4.41,4.75,4.57,0.2856893358147289,-0.23911096967329698,-0.28549224142188545,0.0328543351687699,632.2556235691931,1.5048847894197834,0.01698781736830057
11/20/23,5.53,5.55,5.54,5.46,5.43,5.25,4.89,4.62,4.44,4.46,4.42,4.74,4.57,0.12494840253408113,-0.07143046010219067,-0.1402021604769387,0.03180815456205596,214.6057985635594,0.09748049477052093,0.017102144199053163
11/17/23,5.52,5.54,5.5,5.42,5.39,5.24,4.88,4.64,4.45,4.47,4.44,4.8,4.59,0.28511010982053675,-0.23832628620190838,-0.2831482179440432,0.0318310784357403,627.9833373335999,1.4374348400598322,0.017083092526031667
11/16/23,5.53,5.55,5.51,5.46,5.38,5.23,4.83,4.59,4.43,4.47,4.45,4.82,4.63,0.3271807969475513,-0.2808277430246088,-0.3223506196944037,0.03357674608744651,731.500394358143,1.4091684030924647,0.017083004579147822
11/15/23,5.52,5.54,5.53,5.46,5.41,5.27,4.9,4.68,4.52,4.56,4.53,4.87,4.68,0.3053733575669651,-0.2584315246042924,-0.29835788452930456,0.031755551260998584,681.6977188874705,1.5074308817726718,0.01751012198397727
11/14/23,5.52,5.55,5.52,5.45,5.41,5.24,4.8,4.56,4.42,4.45,4.44,4.8,4.61,0.3613364743813869,-0.31533762797747733,-0.3558584812471331,0.03475275905278666,823.3090632445521,1.4673347053717285,0.017007457170539742
11/13/23,5.53,5.55,5.55,5.49,5.48,5.37,5.02,4.8,4.66,4.69,4.63,4.95,4.75,0.30908430825494415,-0.26137043209587585,-0.3001159306064245,0.030074130859554765,682.0386677659853,1.8010901563887511,0.018255609572956147
