Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
5/17/22,0.61,0.85,1.06,,1.57,2.16,2.71,2.89,2.96,3.0,2.98,3.36,3.17,0.15084478659824296,-0.14288677728096882,0.018603100200361586,-0.35198471918751195,38.23492857453296,159.12378952669175,0.00010142299807740746,0.010233217086996278,0.0008726538787677657,0.0836768841068181,80.35804306442604,0.00018053584012039993
5/16/22,0.64,0.85,1.07,,1.54,2.07,2.58,2.75,2.83,2.89,2.88,3.3,3.09,0.13630530497932064,-0.12751311597250142,-0.48939962020855365,0.35132046083502455,127.02327224835724,80.80625973587128,0.00011034702197921506,0.030816111718509395,-0.02639525231631844,0.01558369946609542,9.04014687649784,1.0151967472493552e-05
5/13/22,0.67,0.79,1.03,,1.47,2.04,2.61,2.79,2.89,2.95,2.93,3.32,3.1,0.06462735128503996,-0.05627314669924835,0.4279562900679542,-0.4628099811081322,58.249834401089984,72.13293216730537,6.640918433686188e-05,0.030010692963821847,-0.023886357249180135,0.023415782019443557,13.846365981725189,1.6336620137394565e-05
5/12/22,0.61,0.77,0.96,,1.44,1.96,2.56,2.73,2.81,2.86,2.84,3.22,3.0,0.04193097932458002,-0.036849096009127655,0.221923857907111,-0.21243930301814812,31.7294178843491,41.508828616040844,2.6082666059940297e-05,0.03011524105480977,-0.025893390824361998,0.01792961879310129,10.38206911031721,8.093513349714932e-06
5/11/22,0.59,0.77,0.91,,1.43,1.99,2.66,2.81,2.89,2.94,2.91,3.25,3.05,0.051544628214564736,-0.04615229568479891,0.09864245895778154,-0.11798821425066368,31.948646857987868,69.26416179059527,3.859536746606635e-05,0.005605861879648754,0.004467018067017347,0.0916606690718703,85.52913999875798,0.00017377249703688722
5/10/22,0.57,0.75,0.89,,1.44,2.01,2.62,2.81,2.91,2.99,2.99,3.31,3.12,0.03567224437236127,-0.030627324038614793,0.13936261680777898,-0.11567358901009096,23.0694507785229,29.407030958357517,9.38278326168359e-06,0.029306229846603898,-0.02454889055903971,0.031240510411188173,15.59146329597158,1.8762476514339368e-05
5/9/22,0.51,0.73,0.92,,1.43,1.99,2.61,2.81,2.95,3.04,3.05,3.38,3.19,0.03499743390404031,-0.031147354796060688,0.11316212320088957,-0.08765242491683134,19.350402070833326,24.793730805814153,5.881098525664906e-06,-0.024645073714612362,0.03522067699040752,0.14763765252595465,132.72336908335376,0.00020225911110253376
5/6/22,0.48,0.72,0.85,,1.41,2.08,2.72,2.94,3.06,3.13,3.12,3.43,3.23,0.061964997745845525,-0.05647817429622515,0.19034487470066697,-0.21904467655900806,43.348196719415355,71.10961480067542,6.058512153866302e-05,0.1049168763558039,-0.08844579019861656,-0.01585492754068004,421.2246360561479,0.0007463445152631636
5/5/22,0.49,0.71,0.85,,1.37,2.08,2.71,2.91,3.01,3.07,3.05,3.35,3.15,0.12704943640014427,-0.12016169188128861,0.0017218141940724047,-0.28242369321677974,31.089639700659383,158.28534589279582,8.231947581853733e-05,0.03121780663775514,-0.028694274216509007,0.02803534819361821,12.027182987063446,7.1829309325848545e-06
5/4/22,0.49,0.74,0.89,,1.44,2.07,2.66,2.85,2.93,2.97,2.93,3.21,3.01,0.15650239809801708,-0.1490883070032809,-0.46175731981686086,0.3013635225400255,139.76095854598904,76.47034484198024,0.00012263371834173042,-0.003151456712807989,0.013404989299541235,0.10801429202011958,97.25931087360004,0.00020836605857166537
5/3/22,0.48,0.77,0.91,,1.45,2.16,2.78,2.95,3.01,3.03,2.97,3.21,3.03,0.06250649916678389,-0.05760893236203675,0.05850038492194379,-0.11950004878203471,26.6370964387473,99.59285928097265,4.570653445139861e-05,0.02602792231159256,-0.021053918636440985,0.04601643051866231,18.71789662915139,3.662514566370745e-05
