Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
5/31/22,0.73,0.89,1.16,,1.64,2.08,2.53,2.71,2.81,2.87,2.85,3.28,3.07,0.89367394930155,-0.8789787679504253,4.694693640288538,-9.258725435599743,1209.0926670693461,2203.8478022145287,0.00022676363732249274,0.7203574645095479,-0.7024267257431621,-0.41336580210428264,2719.5040162179403,0.0004916683346043549
5/27/22,0.69,0.91,1.08,,1.54,2.01,2.47,2.64,2.71,2.76,2.74,3.16,2.97,1.1083622854267334,-1.098895785968595,-1.2204248777674847,0.08309189580731377,779.0423733180683,51.84563578146366,8.529141310069584e-05,0.5551398500124752,-0.5378431151312423,-0.21357720531564217,3097.8341539055677,0.00045797878066178375
5/26/22,0.71,0.9,1.07,,1.52,1.99,2.46,2.63,2.7,2.75,2.75,3.18,2.99,0.5895542398238645,-0.5763476108480153,0.7521427656738547,-3.0008845293734407,565.3331399459837,1581.842144221656,0.00019889329612567358,0.2841269483386154,-0.2670238357481999,-0.03805922085550084,2053.76513251734,0.00044535707637880883
5/25/22,0.58,0.88,1.06,,1.52,2.01,2.48,2.63,2.71,2.76,2.75,3.14,2.97,0.399600209947078,-0.39274764490468556,-0.21846570493320783,0.06344651313019602,1521.086574153065,25.53225249336915,3.744622003411984e-05,0.9237091615270725,-0.9065690836478661,-0.4986802184345176,3943.42464702132,0.0004935528723720781
5/24/22,0.55,0.88,1.06,,1.53,2.02,2.5,2.66,2.76,2.8,2.76,3.16,2.98,0.06305695655476454,-0.049810088505033503,2.974209792631039,-5.34689076185392,983.3493560266231,2028.945388071729,0.0002483628851060794,0.09664993600798125,-0.08001778394616674,1.527641179974952e-05,586.9338197106001,0.0004862821497948149
5/23/22,0.55,0.9,1.07,,1.57,2.09,2.65,2.8,2.88,2.9,2.86,3.26,3.08,0.6099767657915144,-0.5969412794585608,0.6202824011985717,-2.086245108364635,367.91751824702493,757.6722922958106,0.00025640418981798447,0.2292585741856307,-0.2115623050199816,-0.006933110075760982,1731.4994523242442,0.0005756744944824892
5/20/22,0.63,0.87,1.03,,1.51,2.07,2.6,2.73,2.8,2.82,2.78,3.17,2.99,0.5797201266669747,-0.566047501528996,5.502103628283816,-8.115829328769923,1023.8692718925596,1476.937288248216,0.0002659498301597992,0.6570073372694081,-0.6394805916791515,-0.18442496296900363,4296.794309303662,0.0005405603216971952
5/19/22,0.65,0.91,1.05,,1.52,2.11,2.63,2.78,2.84,2.87,2.84,3.24,3.05,0.029141597157820706,-0.016048354276778552,-0.5452331333056613,0.39373507962939014,718.4196353560654,306.37135420650134,0.0002379324052322693,0.4263963837208605,-0.40859148779354115,-0.12735021923389517,2548.4301202832935,0.0005497056760939146
5/18/22,0.56,0.85,1.03,,1.56,2.16,2.68,2.84,2.89,2.91,2.89,3.24,3.07,0.5380684446735643,-0.5319233059311269,-0.2151015332086166,0.07214211169461301,2506.7054990522633,24.278568876930983,3.885928401349396e-05,0.8192741253007056,-0.8013212714943935,-0.30809131253427063,4521.881707670062,0.0006200975008653642
5/17/22,0.61,0.85,1.06,,1.57,2.16,2.71,2.89,2.96,3.0,2.98,3.36,3.17,0.9400832442202083,-0.9262358294062786,2.655238946408073,-7.370873474145693,942.7236446515253,2225.5171064920332,0.0003058083470932456,0.2928732111817672,-0.27473355390315013,-0.035387372011061624,1978.1879637583731,0.0006289223212461375
